name,type,cy,by,ud
D1118 |Test Method for Magnetic Rating of Asbestos Fiber and Asbestos Textiles,S,1,0,0
D1139 |Specification for Aggregate for Single or Multiple Bituminous Surface Treatments,S,1,0,0
D1571 |Specification for Woven Asbestos Cloth,S,1,0,0
D1573 |Test Method for Heat Aging of Asbestos Textiles,S,1,0,0
D1865 |Test Method for Hardness of Mineral Aggregate Used on Built-Up Roofs,S,1,0,0
D1918 |Test Method for Asbestos Content of Asbestos Textiles,S,1,0,0
D2013 |Practice for Preparing Coal Samples for Analysis,S,1,0,0
D2100 |Specification for Asbestos Textiles Used for Electrical Insulating Purposes,S,1,0,0
D2493 |Standard Viscosity-Temperature Chart for Asphalts,S,1,0,0
D2692 |Test Method for Air Wicking of Tire Fabrics Tire Cord Fabrics Tire Cord and Yarns,S,1,0,0
D3381 |Specification for Viscosity-Graded Asphalt Cement for Use in Pavement Construction,S,1,0,0
D3880 |Test Method for Asbestos Strength Units,S,1,0,0
D3997 |Practice for Preparing Coke Samples for Microscopical Analysis by Reflected Light,S,1,0,0
D4029 |Specification for Finished Woven Glass Fabrics,S,1,0,0
D4311 |Practice for Determining Asphalt Volume Correction to a Base Temperature,S,1,0,0
D4393 |Test Method for Strap Peel Adhesion of Reinforcing Cords or Fabrics to Rubber Compounds,S,1,0,0
D4776 |Test Method for Adhesion of Tire Cords and Other Reinforcing Cords to Rubber Compounds by H-Test Procedure,S,1,0,0
D6320 |Test Methods for Single Filament Hose Reinforcing Wire Made from Steel,S,1,0,0
D6588 |Test Method for Fatigue of Tire Cords (Disc Fatigue Test),S,1,0,0
D6860 |Tables of Body Measurements for Boys Sizes 6 to 24 Husky,S,1,0,0
Descriptive Nomenclature of Constituents of Aggregates for Radiation-Shielding Concrete,S,1,0,0
E2392 |Guide for Design of Earthen Wall Building Systems,S,1,0,0
Fifth International Symposium on Safety in Ice Hockey,B,24,0,0
Fourth Symposium on Contaminated Sediments Sustainable Management and Remediation,B,26,0,0
Geotechnical Testing Journal,J,18,0,0
Guide for Acoustic Emission System Performance Verification,S,1,0,0
Guide for Addressing Variability in Exposure Testing of Nonmetallic Materials,S,1,0,0
Guide for Applying Statistics to Analysis of Corrosion Data,S,1,0,0
Guide for Defining and Rating the Microstructure of High Carbon Bearing Steels,S,1,0,0
Guide for Design Fabrication and Erection of Fiberglass Reinforced (FRP) Plastic Chimney Liners with Coal-Fired Units,S,1,0,0
Guide for Design of Flat Straight-Line Test Structures for Detecting Metallization Open-Circuit or Resistance-Increase Failure Due to Electromigration (Metric),S,0,0,1
Guide for Designing and Conducting Visual Experiments,S,1,0,0
Guide for Detection of Nucleic Acid Sequences of the Human Immunodeficiency Virus HIV-1 by the Polymerase Chain Reaction Technique,S,0,0,1
Guide for Determining SIMS Relative Sensitivity Factors from Ion Implanted External Standards,S,0,0,1
Guide for Development and Implementation of a Pollution Prevention Program,S,0,0,1
Guide for Documenting the Results of Chemical Permeation Testing of Materials Used in Protective Clothing,S,1,0,0
Guide for Documenting the Standard Operating Procedures Used for the Analysis of Water,S,1,0,0
Guide for Ecological Considerations for the Use of Bioremediation in Oil Spill Response--Sand and Gravel Beaches,S,0,0,1
Guide for Escort Vessel Evaluation and Selection,S,1,0,0
Guide for Evaluating Water Leakage of Building Walls,S,1,0,0
Guide for Evaluation and Selection of Alternative Daily Covers (ADCs) for Sanitary Landfills,S,1,0,0
Guide for Evaluation of Materials Used in Extended Service of Interim Spent Nuclear Fuel Dry Storage Systems,S,1,0,0
Guide for Health and Safety Training of Oil Spill Responders,S,0,0,1
Guide for Health and Safety Training of Oil Spill Responders in the United States,S,0,0,1
Guide for Identification of Metals and Alloys in Computerized Material Property Databases,S,1,0,0
Guide for Information Access Privileges to Health Information,S,1,0,0
Guide for Installation of Paintball Barrier Netting,S,1,0,0
Guide for Instrument and Precision Bearing Lubricants--Part 1 Oils,S,1,0,0
Guide for Instrumentation Sensors and Operating Software Used in Forensic Psychophysiological Detection of Deception (Polygraph) Examinations,S,1,0,0
Guide for Laboratory Cyclic Corrosion Testing of Automotive Painted Steel,S,0,0,1
Guide for Minimum Training Requirements for Forensic Document Examiners,S,1,0,0
Guide for Nuclear Surface Moisture and Density Gauge Calibration Facility Setup,S,0,1,0
Guide for PDD Examination Standards of Practice,S,1,0,0
Guide for Preparation of Lead and Lead Alloys for Electroplating,S,1,0,0
Guide for Sample Chain-of-Custody Procedures,S,1,0,0
Guide for Selecting Materials to Be Used for Insulation Jacketing and Strength Components in Fiber-Optic Cables,S,1,0,0
Guide for Selection Evaluation and Training of Observers,S,1,0,0
Guide for Selection of Shipboard Incinerators,S,1,0,0
Guide for Shipboard Generated Waste Management Audits,S,1,0,0
Guide for Specification Purchase Installation and Maintenance of Poured-In-Place Playground Surfacing,S,1,0,0
Guide for Techniques to Separate and Identify Contaminants in Recycled Plastics,S,1,0,0
Guide for Testing Epoxy Resins,S,1,0,0
Guide for Testing Latex Vehicles,S,1,0,0
Guide for Testing Varnishes,S,1,0,0
Guide for Testing and Certification of Metal Ore and Metal-Related Reference Materials,S,0,0,1
Guide for Three Methods of Assessing Buried Steel Tanks,S,1,0,0
Guide for Use of Expanded Polystyrene (EPS) Geofoam in Geotechnical Projects,S,1,0,0
Guide for Use of Maxi-Horizontal Directional Drilling for Placement of Polyethylene Pipe or Conduit Under Obstacles Including River Crossings,S,0,1,0
Guide for Worldwide Published Standards Relating to Particle and Spray Characterization,S,1,0,0
Gypsum Connecting Science and Technology,B,13,0,0
Journal of ASTM International,J,43,0,1
Journal of Composites Technology and Research,J,0,740,612
Journal of Testing and Evaluation,J,28,0,16
Method for Pinhole Determination in Aluminum and Aluminum Alloy Plain Foil by Means of a Light Table,S,1,0,0
Moisture Control in Buildings The Key Factor in Mold Prevention???2nd Edition,B,30,0,0
Performance Specification for Vinyl-Coated and Urethane-Coated Upholstery Fabrics--Indoor,S,1,0,0
Performance Specification for Woven Upholstery Fabrics--Plain Tufted or Flocked,S,1,0,0
Practice for Accelerated Weathering of Fire-Retardant-Treated Wood for Fire Testing,S,1,0,0
Practice for Analytically Describing Sputter-Depth-Profile Interface Data by an Extended Logistic Function,S,1,0,0
Practice for Application of Cellulosic Fiber Insulating Board for Wall Sheathing,S,0,0,1
Practice for Applying Statistical Quality Assurance and Control Charting Techniques to Evaluate Analytical Measurement System Performance,S,1,0,0
Practice for Calculating Formulation Physical Constants of Paints and Coatings,S,1,0,0
Practice for Calculating Precision Limits Where Values are Calculated from Other Test Methods,S,1,0,0
Practice for Calculating Solar Reflectance Index of Horizontal and Low-Sloped Opaque Surfaces,S,0,0,1
Practice for Calculation of Color Tolerances and Color Differences from Instrumentally Measured Color Coordinates,S,1,0,0
Practice for Carbon Black--Evaluation of an Industry Reference Black,S,2,0,0
Practice for Certificate Programs,S,1,0,0
Practice for Characterizing Acoustic Emission Instrumentation,S,1,0,0
Practice for Classification of Soils for Engineering Purposes (Unified Soil Classification System),S,1,0,0
Practice for Codification of Unalloyed Magnesium and Magnesium-Alloys Cast and Wrought,S,1,0,0
Practice for Collection of a Gross Sample of Coal,S,1,0,0
Practice for Conducting Friction Tests of Piston Ring and Cylinder Liner Materials Under Lubricated Conditions,S,1,0,0
Practice for Conducting an Interlaboratory Test Program to Determine the Precision of Test Methods for Construction Materials,S,0,0,1
Practice for Conducting and Evaluating Laboratory Corrosions Tests in Soils,S,1,0,0
Practice for Construction of Dry-Stacked Surface-Bonded Walls,S,1,0,0
Practice for Continued Operational Safety Monitoring of a Light Sport Aircraft,S,1,0,0
Practice for Corrosion Fatigue Testing of Metallic Implant Materials,S,0,1,0
Practice for Creating Test Targets for Determining the Ink Yield of the Imaging Supplies Used in Ink Jet Printers,S,1,0,0
Practice for Design Manufacture Operation and Maintenance of Inflatable Amusement Devices,S,1,0,0
Practice for Design and Construction of Bituminous Surface Treatments,S,1,0,0
Practice for Design and Installation of Underground Thermoplastic Irrigation Systems With Maximum Working Pressure of 125 psi,S,0,0,1
Practice for Detailed Clinical Observations of Test Animals,S,1,0,0
Practice for Determination of the Heating Value of Gaseous Fuels using Calorimetry and On-line/At-line Sampling,S,1,0,0
Practice for Determining Data Criteria and Processing for Liquid Drop Size Analysis,S,1,0,0
Practice for Determining Resistance of Synthetic Polymeric Materials to Fungi,S,1,0,0
Practice for Determining the Color Stability of Hydrocarbon Resins After Heating,S,0,0,1
Practice for Dissolving Polymer Materials,S,1,0,0
Practice for Establishing Conformance to the Minimum Expected Corrosion Characteristics of Metallic Painted-Metallic and Nonmetallic-Coated Steel Sheet Intended for Use as Cold Formed Framing Members,S,1,0,0
Practice for Estimating Thurstonian Discriminal Distances,S,1,0,0
Practice for Evaluating Accelerated Efflorescence of Latex Coatings,S,1,0,0
Practice for Evaluating Flat-Faced Gasketed Joint Assemblies,S,1,0,0
Practice for Evaluating the Performance Characteristics of Qualitative Chemical Spot Test Kits for Lead in Paint,S,0,0,1
Practice for Fabrication of Neutron Radiographic Sensitivity Indicators,S,1,0,0
Practice for Fabrication of the Neutron Radiographic Beam Purity Indicators,S,1,0,0
Practice for Field Identification of Coatings,S,1,0,0
Practice for Fractographic Analysis of Fracture Mirror Sizes in Ceramics and Glasses,S,1,0,0
Practice for Gas Chromatograph Based On-line/At-line Analysis for Sulfur Content of Gaseous Fuels,S,1,0,0
Practice for Glass Transition Temperatures of Hydrocarbon Resins by Differential Scanning Calorimetry,S,0,0,1
Practice for Handling Transportation and Storage of HCFC Blend B (CF3CCl 2H Ar and CF4),S,1,0,0
Practice for Heat Aging of Oxidatively Degradable Plastics,S,0,0,1
Practice for Heat Fusion Joining of Polyethylene Pipe and Fittings,S,2,0,0
Practice for Immersion Testing of Industrial Protective Coatings,S,1,0,0
Practice for Inclusion of Precision Statement Variation in Specification Limits,S,1,0,0
Practice for Infrared Determination of the Temperature of Applied Coatings on Wood Products During the Curing Cycle,S,0,0,1
Practice for Installation of Mineral Fiber Batt and Blanket Thermal Insulation for Light Frame Construction,S,1,0,0
Practice for Interlaboratory Testing of a Textile Test Method That Produces Non-Normally Distributed Data,S,0,0,1
Practice for Maintaining Health and Safety Records at Solid Waste Processing Facilities,S,0,0,1
Practice for Making Solvent-Cemented Joints with Poly(Vinyl Chloride) (PVC) Pipe and Fittings,S,1,0,0
Practice for Measuring Colorimetric Characteristics of Retroreflectors Under Nighttime Conditions,S,1,0,0
Practice for Measuring the Concentration of Toxic Gases or Vapors Using Length-of-Stain Dosimeters,S,1,0,0
Practice for Mechanical Sampling of Coal,S,1,0,0
Practice for Minimum Requirements for Agencies Engaged in Testing and/or Inspection of Soil and Rock as Used in Engineering Design and Construction,S,1,0,0
Practice for Molecular Weight Averages and Molecular Weight Distribution of Hydrocarbon and Terpene Resins by Size-Exclusion Chromatography,S,0,0,1
Practice for Nonoperational Exposure and Inspection of a Solar Collector,S,0,0,1
Practice for Obtaining Colorimetric Data from a Visual Display Unit Using Tristimulus Colorimeters,S,1,0,0
Practice for On-line/At-line Heating Value Determination of Gaseous Fuels by Gas Chromatography,S,1,0,0
Practice for Outdoor Evaluation of Wet Stack Storage Conditions on Coil-Coated Metals,S,1,0,0
Practice for Paving Uses and Application Temperatures for Road Tars,S,1,0,0
Practice for Preparation (by Abrasive Blast Cleaning) of Hot-Rolled Carbon Steel Panels for Testing of Coatings,S,1,0,0
Practice for Preparation of Insulating Paper and Board Impregnated with a Liquid Dielectric,S,1,0,0
Practice for Preparation of Soil Samples by Hotplate Digestion for Subsequent Lead Analysis,S,1,0,0
Practice for Preparation of and Electroplating on Stainless Steel,S,1,0,0
Practice for Preparing Refractory Castable Specimens by Cold Gunning,S,1,0,0
Practice for Quality Assurance in the Manufacture of Fixed Wing Light Sport Aircraft,S,1,0,0
Practice for Rubber and Rubber Latices--Nomenclature,S,1,0,0
Practice for Rubber--Preparation Testing Acceptance Documentation and Use of Reference Materials,S,1,0,0
Practice for Sampling Soils and Contaminated Media with Hand-Operated Bucket Augers,S,1,0,0
Practice for Sampling Unconsolidated Solids in Drums or Similar Containers,S,1,0,0
Practice for Sampling Workplace Atmospheres to Collect Gases or Vapors with Solid Sorbent Diffusive Samplers,S,1,0,0
Practice for Sampling of Process Vents with a Portable Gas Chromatograph,S,1,0,0
Practice for Separation and Concentration of Ignitable Liquid Residues from Fire Debris Samples by Solvent Extraction,S,2,0,0
Practice for Sewn Products Pattern Data Interchange--Data Format,S,1,0,0
Practice for Size Scaling of Tensile Strengths Using Weibull Statistics for Advanced Ceramics,S,1,0,0
Practice for Specifying and Verifying the Performance of Color-Measuring Instruments,S,1,0,0
Practice for Specimen Preparation and Mounting of Textile Paper or Vinyl Wall or Ceiling Coverings to Assess Surface Burning Characteristics,S,1,0,0
Practice for Steel Castings Stainless Instrument Calibration for Estimating Ferrite Content,S,1,0,0
Practice for Testing Chromate Coatings on Zinc and Cadmium Surfaces,S,1,0,0
Practice for Testing Non-Chromate Coatings on Zinc and Cadmium Surfaces,S,1,0,0
Practice for Testing Treestand Ladder Tripod Stand and Climbing Stick Load Capacity,S,1,0,0
Practice for Total Sulfur Analyzer Based On-line/At-line for Sulfur Content of Gaseous Fuels,S,1,0,0
Practice for Treatment and/or Marking of Wood Packaging Materials,S,1,0,0
Practice for Treestand Labels,S,1,0,0
Practice for Ultrasonic Inspection of Aluminum-Alloy Wrought Products for Aerospace Applications,S,1,0,0
Practice for Underground Installation of Thermoplastic Pipe for Sewers and Other Gravity-Flow Applications,S,1,0,0
Practice for Use of Apparatus for the Determination of Length Change of Hardened Cement Paste Mortar and Concrete,S,1,0,0
Practice for Use of Liquid Exclusion Chromatography Terms and Relationships,S,1,0,0
Practice for Use of Unbonded Caps in Determination of Compressive Strength of Hardened Concrete Cylinders,S,1,0,0
Practice for Verification and Classification of Extensometer Systems,S,1,0,0
Practice for Visual Appraisal of Colors and Color Differences of Diffusely-Illuminated Opaque Materials,S,1,0,0
Practice for Visual Color Evaluation of Transparent Sheet Materials,S,1,0,0
Practice for the Determination of Lead in Paint Settled Dust Soil and Air Particulate by Field-Portable Electroanalysis,S,0,0,1
Practices for Qualitatively Evaluating the Comfort Fit Function and Integrity of Chemical-Protective Suit Ensembles,S,1,0,0
Practices for Sampling Uranium-Ore Concentrate,S,1,0,0
Practices for Verification and Calibration of Polarimeters,S,1,0,0
Reference Radiographs for Ductile Iron Castings,S,1,0,0
Reference Radiographs for Heavy-Walled (2 to 412-in [51 to 114-mm]) Steel Castings,S,1,0,0
Reference Radiographs for Heavy-Walled (412 to 12-in [114 to 305-mm]) Steel Castings,S,1,0,0
Reference Radiographs for High-Strength Copper-Base and Nickel-Copper Alloy Castings,S,1,0,0
Reference Radiographs for Steel Castings Up to 2 in [51 mm] in Thickness,S,1,0,0
Reference Radiographs for Tin Bronze Castings,S,1,0,0
Reference Radiographs of Investment Steel Castings for Aerospace Applications,S,1,0,0
Seventh International ASTM???ESIS Symposium on Fatigue and Fracture Mechanics (36th ASTM National Symposium on Fatigue and Fracture Mechanics),B,45,0,0
Specification for 19 Wire Combination Unilay-Stranded Copper Conductors for Subsequent Insulation,S,1,0,0
Specification for 3 25-in Outside Diameter Poly(Vinyl Chloride) (PVC) Plastic Drain Waste and Vent Pipe and Fittings,S,1,0,0
Specification for Adhesives for Structural Laminated Wood Products for Use Under Exterior (Wet Use) Exposure Conditions,S,1,0,0
Specification for Aggregates for Radiation-Shielding Concrete,S,1,0,0
Specification for Aqueous Dispersions of Polytetrafluoroethylene,S,1,0,0
Specification for Autocatalytic Nickel over Autocatalytic Copper for Electromagnetic Interference Shielding,S,1,0,0
Specification for Aviation Certification Turbine Fuel,S,1,0,0
Specification for Biaxially Oriented Polymeric Resin Film for Capacitors in Electrical Equipment,S,1,0,0
Specification for Biodiesel Fuel Blend Stock (B100) for Middle Distillate Fuels,S,1,0,0
Specification for Borosilicate Glass Pipe and Fittings for Drain Waste and Vent (DWV) Applications,S,1,0,0
Specification for Bronze Castings for Bridges and Turntables,S,1,0,0
Specification for Castings Nickel and Nickel Alloy,S,1,0,0
Specification for Castings Nickel-Aluminum Ordered Alloy,S,1,0,0
Specification for Chemical Passivation Treatments for Stainless Steel Parts,S,0,1,0
Specification for Coated Fabrics--Waterproofness,S,1,0,0
Specification for Cold Expansion Fittings with PEX Reinforcing Rings for Use with Cross-linked Polyethylene (PEX) Tubing,S,1,0,0
Specification for Cold-Expansion Fittings With Metal Compression-Sleeves for Cross-Linked Polyethylene (PEX) Pipe,S,1,0,0
Specification for Cold-Weather Admixture Systems,S,1,0,0
Specification for Color and Appearance Retention of Variegated Color Plastic Siding Products,S,1,0,0
Specification for Compact Round Stranded Copper Conductors Using Single Input Wire Construction,S,1,0,0
Specification for Composite Corrugated Steel Pipe for Sewers and Drains,S,1,0,0
Specification for Concrete Pavements and Linings Installed in Corrugated Steel Structures in the Field,S,1,0,0
Specification for Contact-Molded Glass-Fiber-Reinforced Thermoset Resin Corrosion-Resistant Tanks,S,1,0,0
Specification for Copper Alloy Sand Castings for General Applications,S,1,0,0
Specification for Corrugated Steel Structural Plate Zinc-Coated for Field-Bolted Pipe Pipe-Arches and Arches,S,1,0,0
Specification for Crosslinked Polyethylene (PEX) Tubing,S,1,0,0
Specification for Crosslinked Styrene-Butadiene (SBR) Synthetic Rubber Jacket for Wire and Cable,S,0,0,1
Specification for Cutback Asphalt (Slow-Curing Type),S,1,0,0
Specification for Dedicated Short Range Communication (DSRC) Physical Layer Using Microwave in the 902 to 928 MHz Band,S,0,0,1
Specification for Deformed Polyethylene (PE) Liner,S,1,0,0
Specification for Design and Performance Requirements for Lighter-Than-Air Light Sport Aircraft,S,1,0,0
Specification for Design and Performance Requirements for Powered Parachute Aircraft,S,1,0,0
Specification for Design and Performance of a Light Sport Glider,S,1,0,0
Specification for Design of Weight-Shift-Control Aircraft,S,1,0,0
Specification for Determining the Rating Velocities of an Archery Bow,S,1,0,0
Specification for Disposable Glass Culture Tubes,S,1,0,0
Specification for Disposable Glass Serological Pipets,S,1,0,0
Specification for Ductile Iron Castings for Paper Mill Dryer Rolls,S,1,0,0
Specification for Electrical Insulating Paper and Paperboard--Sulfate (Kraft) Layer Type,S,1,0,0
Specification for Electrical Insulating Varnishes,S,1,0,0
Specification for Electrodeposited Coatings of Zinc Nickel Alloy Deposits,S,1,0,0
Specification for Electronic and Degreasing Grades of 1 1 2-Trichloro 1 2 2 -Trifluoroethane Solvent,S,1,0,0
Specification for Engineered Wood Fiber for Use as a Playground Safety Surface Under and Around Playground Equipment,S,1,0,0
Specification for Establishing Performance Ratings for Wood-Plastic Composite Deck Boards and Guardrail Systems (Guards or Handrails),S,1,0,0
Specification for Establishing and Monitoring Structural Capacities of Prefabricated Wood I-Joists,S,1,0,0
Specification for Evaluation of Duration of Load and Creep Effects of Wood and Wood-Based Products,S,1,0,0
Specification for Evaluation of Structural Composite Lumber Products,S,1,0,0
Specification for Externally Applied Reflective Insulation Systems on Rigid Duct in Heating Ventilation and Air Conditioning (HVAC) Systems,S,1,0,0
Specification for Extruded Compression Molded and Injection Molded Acetal Shapes (POM),S,0,0,1
Specification for Extruded Rods and Bars Made From Rigid Poly(Vinyl Chloride) (PVC) and Chlorinated Poly(Vinyl Chloride) (CPVC),S,0,0,1
Specification for Extruded and Compression Molded Basic Shapes Made from Thermoplastic Polyester (TPES),S,0,0,1
Specification for Extruded and Compression Molded Shapes Made from Poly(Vinylidene Fluoride) (PVDF),S,0,0,1
Specification for Extruded and Monomer Cast Shapes Made from Nylon (PA),S,0,0,1
Specification for FEP-Fluorocarbon Sheet and Film,S,1,0,0
Specification for Fabrication Of Cellular Glass Pipe And Tubing Insulation,S,1,0,0
Specification for Faced Rigid Cellular Polyisocyanurate Thermal Insulation Board,S,1,0,0
Specification for Ferrochromium,S,1,0,0
Specification for Ferromolybdenum,S,1,0,0
Specification for Ferrotungsten,S,1,0,0
Specification for Ferrovanadium,S,1,0,0
Specification for Fitness Equipment,S,1,0,0
Specification for Flat Asbestos-Cement Sheets,S,1,0,0
Specification for Fuel Methanol (M70-M85) for Automotive Spark-Ignition Engines,S,0,0,1
Specification for General Requirements for Steel Sheet Metallic-Coated by the Hot-Dip Process,S,0,0,1
Specification for Glass Cullet Recovered from Waste for Use in Manufacture of Glass Fiber,S,1,0,0
Specification for Glass Fiber Reinforced Polyethylene (PE-GF) Spiral Wound Large Diameter Pipe,S,1,0,0
Specification for Glass Stopcocks with Polytetrafluoroethylene (PTFE) Plugs,S,1,0,0
