name,type,cy,by,ud
Journal of Biomechanical Engineering,J,45,0,0
Journal of Computational and Nonlinear Dynamics,J,13,0,0
Journal of Computing and Information Science in Engineering,J,10,0,0
Journal of Dynamic Systems Measurement and Control,J,14,0,0
Journal of Electronic Packaging,J,14,0,0
Journal of Energy Resources Technology,J,9,0,0
Journal of Engineering Materials and Technology,J,13,0,0
Journal of Engineering for Gas Turbines and Power,J,49,0,0
Journal of Fluids Engineering,J,71,0,0
Journal of Fuel Cell Science and Technology,J,18,0,0
Journal of Heat Transfer,J,84,0,0
Journal of Manufacturing Science and Engineering,J,37,0,0
Journal of Mechanical Design,J,40,0,0
Journal of Medical Devices,J,81,0,0
Journal of Offshore Mechanics and Arctic Engineering,J,12,0,0
Journal of Pressure Vessel Technology,J,26,0,25
Journal of Solar Energy Engineering,J,21,0,0
Journal of Tribology,J,45,0,0
Journal of Turbomachinery,J,22,0,0
Journal of Vibration and Acoustics,J,28,0,0
New and Emerging Computational Methods Applications to Fracture Damage and Reliability,C,0,25,0
Nondestructive Engineering Applications,C,0,11,0
Piping and Component Analysis and Diagnosis,C,0,19,0
Pressure Vessel and Piping Codes and Standards,C,0,108,0
Problems Involving Thermal Hydraulics Liquid Sloshing and Extreme Loads on Structures,C,0,32,0
RPV Integrity and Fracture Mechanics,C,0,19,0
Recent Advances in Nondestructive Evaluation Techniques for Material Science and Industries,C,0,38,0
Residual Stress Fitness-For-Service and Manufacturing Processes,C,0,27,0
Residual Stress Fracture and Stress Corrosion Cracking,C,0,25,0
Risk and Reliability and Evaluation of Components and Machinery,C,0,26,0
Seismic Engineering,C,0,36,0
Seismic Engineering Volume 1,C,0,64,0
Selected Topics on Aging Management Reliability Safety and License Renewal,C,0,23,0
Service Experience and Failure Assessment Applications,C,0,21,0
Storage Tank Integrity and Materials Evaluation,C,0,31,0
Thermal Hydraulic Problems Sloshing Phenomena and Extreme Loads on Structures,C,0,33,0
Transportation Storage and Disposal of Radioactive Materials,C,0,70,0
Ultrasonic Nondestructive Evaluation for Material Science and Industries,C,0,6,0
Volume 1 Advanced Energy Systems Advanced Materials Aerospace Automation and Robotics Noise Control and Acoustics and Systems Engineering,C,116,0,0
Volume 1 Codes and Standards,C,60,44,0
Volume 1 Combustion and Fuels Education,C,101,0,0
Volume 1 Plant Operations Maintenance and Life Cycle Component Reliability and Materials Issues Codes Standards Licensing and Regulatory Issues Fuel Cycle and High Level Waste Management,C,120,0,0
Volume 1 Symposia Parts A and B,C,203,0,0
Volume 2 Aircraft Engine Ceramics Coal Biomass and Alternative Fuels Controls Diagnostics and Instrumentation Environmental and Regulatory Affairs,C,102,0,0
Volume 2 Automotive Systems Bioengineering and Biomedical Technology Fluids Engineering Maintenance Engineering and Non-Destructive Evaluation and Nanotechnology,C,121,0,0
Volume 2 Computer Technology,C,64,57,0
Volume 2 Fora,C,144,0,0
Volume 2 Thermal Hydraulics,C,108,0,0
Volume 3 Design and Analysis,C,103,67,0
Volume 3 Dynamic Systems and Controls Symposium on Design and Analysis of Advanced Structures and Tribology,C,113,0,0
Volume 3 Heat Transfer Parts A and B,C,147,0,0
Volume 3 Structural Integrity Nuclear Engineering Advances Next Generation Systems Near Term Deployment and Promotion of Nuclear Energy,C,109,0,0
Volume 4 Computational Fluid Dynamics Neutronics Methods and Coupled Codes Student Paper Competition,C,96,0,0
Volume 4 Cycle Innovations Electric Power Industrial and Cogeneration Manufacturing Materials and Metallurgy,C,111,0,0
Volume 4 Fatigue and Fracture Heat Transfer Internal Combustion Engines Manufacturing and Technology and Society,C,102,0,0
Volume 4 Fluid Structure Interaction,C,0,103,0
Volume 4 Fluid Structure Interaction Parts A and B,C,75,0,0
Volume 5 High Pressure Technology Nondestructive Evaluation Pipeline Systems Student Paper Competition,C,47,36,0
Volume 5 Marine Microturbines and Small Turbomachinery Oil and Gas Applications Structures and Dynamics Parts A and B,C,149,0,0
Volume 5 Safety and Security Low Level Waste Management Decontamination and Decommissioning Nuclear Industry Forum,C,72,0,0
Volume 6 Materials and Fabrication,C,110,113,0
Volume 6 Turbomachinery Parts A and B,C,183,0,0
Volume 7 Operations Applications and Components,C,88,84,0
Volume 8 Seismic Engineering,C,45,42,0
Volume 9 6th FSI AE and FIV and N Symposium,C,107,0,0
A0048_A0048M |Specification for Gray Iron Castings,S,0,3,0
A0082_A0082M |Specification for Steel Wire Plain for Concrete Reinforcement,S,0,4,0
A0106_A0106M |Specification for Seamless Carbon Steel Pipe for High-Temperature Service,S,0,3,0
A0109_A0109M |Specification for Steel Strip Carbon (0 25 Maximum Percent) Cold-Rolled,S,0,1,0
A0139_A0139M |Specification for Electric-Fusion (Arc)-Welded Steel Pipe (NPS 4 and Over),S,0,2,0
A0143_A0143M |Practice for Safeguarding Against Embrittlement of Hot-Dip Galvanized Structural Steel Products and Procedure for Detecting Embrittlement,S,0,2,0
A0185_A0185M |Specification for Steel Welded Wire Reinforcement Plain for Concrete,S,0,3,0
A0278M |Specification for Gray Iron Castings for Pressure-Containing Parts for Temperatures Up to 350C (Discontinued 2001) Replaced by A 278/A 278M A0278_A0278M |Specification for Gray Iron Castings for Pressure-Containing Parts for Temperatures Up to 650F (350C),S,0,1,0
A0290_A0290M |Specification for Carbon and Alloy Steel Forgings for Rings for Reduction Gears,S,0,2,0
A0291_A0291M |Specification for Steel Forgings Carbon and Alloy for Pinions Gears and Shafts for Reduction Gears,S,0,3,0
A0308_A0308M |Specification for Steel Sheet Terne (Lead-Tin Alloy) Coated by the Hot-Dip Process,S,0,2,0
A0343_A0343M |Test Method for Alternating-Current Magnetic Properties of Materials at Power Frequencies Using Wattmeter-Ammeter-Voltmeter Method and 25-cm Epstein Test Frame,S,0,1,0
A0384_A0384M |Practice for Safeguarding Against Warpage and Distortion During Hot-Dip Galvanizing of Steel Assemblies,S,0,1,0
A0395_A0395M |Specification for Ferritic Ductile Iron Pressure-Retaining Castings for Use at Elevated Temperatures,S,0,1,0
A0418_A0418M |Practice for Ultrasonic Examination of Turbine and Generator Steel Rotor Forgings,S,0,2,0
A0426_A0426M |Specification for Centrifugally Cast Ferritic Alloy Steel Pipe for High-Temperature Service,S,0,2,0
A0451_A0451M |Specification for Centrifugally Cast Austenitic Steel Pipe for High-Temperature Service,S,0,2,0
A0469_A0469M |Specification for Vacuum-Treated Steel Forgings for Generator Rotors,S,0,1,0
A0470_A0470M |Specification for Vacuum-Treated Carbon and Alloy Steel Forgings for Turbine Rotors and Shafts,S,0,3,0
A0472_A0472M |Specification for Heat Stability of Steam Turbine Shafts and Rotor Forgings,S,0,2,0
A0476_A0476M |Specification for Ductile Iron Castings for Paper Mill Dryer Rolls A0476 |Specification for Ductile Iron Castings for Paper Mill Dryer Rolls,S,0,2,0
A0496_A0496M |Specification for Steel Wire Deformed for Concrete Reinforcement,S,0,4,0
A0497_A0497M |Specification for Steel Welded Wire Reinforcement Deformed for Concrete,S,0,3,0
A0503_A0503M |Specification for Ultrasonic Examination of Forged Crankshafts,S,0,1,0
A0504_A0504M |Specification for Wrought Carbon Steel Wheels,S,0,1,0
A0565_A0565M |Specification for Martensitic Stainless Steel Bars for High-Temperature Service,S,0,5,0
A0571_A0571M |Specification for Austenitic Ductile Iron Castings for Pressure-Containing Parts Suitable for Low-Temperature Service A0571M |Specification for Austenitic Ductile Iron Castings for Pressure-Containing Parts Suitable for Low-Temperature Service [Metric](Discontinued 2001)Replaced by A 571/A 571M,S,0,1,0
A0579_A0579M |Specification for Superstrength Alloy Steel Forgings,S,0,3,0
A0598_A0598M |Test Method for Magnetic Properties of Magnetic Amplifier Cores,S,0,1,0
A0608_A0608M |Specification for Centrifugally Cast Iron-Chromium-Nickel High-Alloy Tubing for Pressure Application at High Temperatures,S,0,1,0
A0618_A0618M |Specification for Hot-Formed Welded and Seamless High-Strength Low-Alloy Structural Tubing,S,0,2,0
A0646_A0646M |Specification for Premium Quality Alloy Steel Blooms and Billets for Aircraft and Aerospace Forgings,S,0,1,0
A0677 |Specification for Nonoriented Electrical Steel Fully Processed Types,S,0,3,0
A0682_A0682M |Specification for Steel Strip High-Carbon Cold-Rolled General Requirements For,S,0,1,0
A0683 |Specification for Nonoriented Electrical Steel Semiprocessed Types A0683_A0683M |Specification for Nonoriented Electrical Steel Semiprocessed Types,S,0,1,0
A0697_A0697M |Test Method for Alternating Current Magnetic Properties of Laminated Core Specimen Using Voltmeter-Ammeter-Wattmeter Methods,S,0,1,0
A0719_A0719M |Test Method for Lamination Factor of Magnetic Materials,S,0,1,0
A0720_A0720M |Test Method for Ductility of Nonoriented Electrical Steel,S,0,1,0
A0721_A0721M |Test Method for Ductility of Oriented Electrical Steel,S,0,1,0
A0726 |Specification for Cold-Rolled Magnetic Lamination Quality Steel Semiprocessed Types,S,0,2,0
A0768_A0768M |Specification for Vacuum-Treated 12 % Chromium Alloy Steel Forgings for Turbine Rotors and Shafts,S,0,2,0
A0788_A0788M |Specification for Steel Forgings General Requirements,S,0,10,0
A0795_A0795M |Specification for Black and Hot-Dipped Zinc-Coated (Galvanized) Welded and Seamless Steel Pipe for Fire Protection Use,S,0,3,0
A0801 |Specification for Wrought Iron-Cobalt High Magnetic Saturation Alloys (UNS R30005 and K92650),S,0,1,0
A0820_A0820M |Specification for Steel Fibers for Fiber-Reinforced Concrete,S,0,2,0
A0821_A0821M |Specification for Steel Wire Hard Drawn for Prestressing Concrete Tanks,S,0,1,0
A0822_A0822M |Specification for Seamless Cold-Drawn Carbon Steel Tubing for Hydraulic System Service,S,0,2,0
A0837_A0837M |Specification for Steel Forgings Alloy for Carburizing Applications,S,0,2,0
A0838 |Specification for Free-Machining Ferritic Stainless Soft Magnetic Alloy Bar for Relay Applications,S,0,1,0
A0839 |Specification for Iron-Phosphorus Powder Metallurgy (P/M) Parts for Soft Magnetic Applications,S,0,1,0
A0840_A0840M |Specification for Fully Processed Magnetic Lamination Steel A0840 |Specification for Fully Processed Magnetic Lamination Steel,S,0,2,0
A0847_A0847M |Specification for Cold-Formed Welded and Seamless High-Strength Low-Alloy Structural Tubing with Improved Atmospheric Corrosion Resistance,S,0,2,0
A0848 |Specification for Low-Carbon Magnetic Iron,S,0,1,0
A0867 |Specification for Iron-Silicon Relay Steels,S,0,1,0
A0872_A0872M |Specification for Centrifugally Cast Ferritic/Austenitic Stainless Steel Pipe for Corrosive Environments,S,0,2,0
A0876 |Specification for Flat-Rolled Grain-Oriented Silicon-Iron Electrical Steel Fully Processed Types,S,0,2,0
A0879_A0879M |Specification for Steel Sheet Zinc Coated by the Electrolytic Process for Applications Requiring Designation of the Coating Mass on Each Surface,S,0,2,0
A0883_A0883M |Test Method for Ferrimagnetic Resonance Linewidth and Gyromagnetic Ratio of Nonmetallic Magnetic Materials,S,0,1,0
A0893_A0893M |Test Method for Complex Dielectric Constant of Nonmetallic Magnetic Materials at Microwave Frequencies,S,0,1,0
A0897_A0897M |Specification for Austempered Ductile Iron Castings A0897M |Specification for Austempered Ductile Iron Castings [Metric](Discontinued 2001)Replaced by A 897/A 897M,S,0,1,0
A0900_A0900M |Test Method for Lamination Factor of Amorphous Magnetic Strip,S,0,1,0
A0910_A0910M |Specification for Uncoated Weldless 2- and 3-Wire Steel Strand for Prestressed Concrete,S,0,1,0
A0912_A0912M |Test Method for Alternating-Current Magnetic Properties of Amorphous Materials at Power Frequencies Using Wattmeter-Ammeter-Voltmeter Method with Toroidal Specimens,S,0,1,0
A0937_A0937M |Test Method for Determining Interlaminar Resistance of Insulating Coatings Using Two Adjacent Test Surfaces,S,0,1,0
A0955_A0955M |Specification for Deformed and Plain Stainless-Steel Bars for Concrete Reinforcement,S,0,1,0
A0960_A0960M |Specification for Common Requirements for Wrought Steel Piping Fittings,S,0,6,0
A0961_A0961M |Specification for Common Requirements for Steel Flanges Forged Fittings Valves and Parts for Piping Applications,S,0,7,0
A0968_A0968M |Specification for Chromium Chromium-Nickel and Silicon Alloy Steel Bars and Shapes for Corrosion and Heat-Resisting Service,S,0,1,0
A0977_A0977M |Test Method for Magnetic Properties of High-Coercivity Permanent Magnet Materials Using Hysteresigraphs,S,0,1,0
A0985_A0985M |Specification for Steel Investment Castings General Requirements for Pressure-Containing Parts,S,0,4,0
A0988_A0988M |Specification for Hot Isostatically-Pressed Stainless Steel Flanges Fittings Valves and Parts for High Temperature Service,S,0,2,0
A0989_A0989M |Specification for Hot Isostatically-Pressed Alloy Steel Flanges Fittings Valves and Parts for High Temperature Service,S,0,2,0
A0995_A0995M |Specification for Castings Austenitic-Ferritic (Duplex) Stainless Steel for Pressure-Containing Parts,S,0,1,0
A1008_A1008M |Specification for Steel Sheet Cold-Rolled Carbon Structural High-Strength Low-Alloy High-Strength Low-Alloy with Improved Formability Solution Hardened and Bake Hardenable,S,0,1,0
A1010_A1010M |Specification for Higher-Strength Martensitic Stainless Steel Plate Sheet and Strip,S,0,2,0
A1011_A1011M |Specification for Steel Sheet and Strip Hot-Rolled Carbon Structural High-Strength Low-Alloy High-Strength Low-Alloy with Improved Formability and Ultra-High Strength,S,0,1,0
A1014_A1014M |Specification for Precipitation-Hardening Bolting Material (UNS N07718) for High Temperature Service,S,0,3,0
A1021_A1021M |Specification for Martensitic Stainless Steel Forgings and Forging Stock for High-Temperature Service,S,0,2,0
B0016_B0016M |Specification for Free-Cutting Brass Rod Bar and Shapes for Use in Screw Machines,S,1,0,0
B0021_B0021M |Specification for Naval Brass Rod Bar and Shapes B0021M |Specification for Naval Brass Rod Bar and Shapes [Metric] (Withdrawn 2001),S,0,1,0
B0098_B0098M |Specification for Copper-Silicon Alloy Rod Bar and Shapes,S,0,1,0
B0111M |Specification for Copper and Copper-Alloy Seamless Condenser Tubes and Ferrule Stock [Metric] B0111_B0111M |Specification for Copper and Copper-Alloy Seamless Condenser Tubes and Ferrule Stock,S,0,4,0
B0124_B0124M |Specification for Copper and Copper Alloy Forging Rod Bar and Shapes B0124M |Specification for Copper and Copper Alloy Forging Rod Bar and Shapes [Metric],S,0,1,0
B0134_B0134M |Specification for Brass Wire,S,0,1,0
B0138_B0138M |Specification for Manganese Bronze Rod Bar and Shapes B0138M |Specification for Manganese Bronze Rod Bar and Shapes [Metric] (Withdrawn 2001),S,0,1,0
B0139_B0139M |Specification for Phosphor Bronze Rod Bar and Shapes B0139M |Specification for Phosphor Bronze Rod Bar and Shapes [Metric] (Withdrawn 2001),S,0,1,0
B0150M |Specification for Aluminum Bronze Rod Bar and Shapes [Metric] B0150_B0150M |Specification for Aluminum Bronze Rod Bar and Shapes,S,0,1,0
B0151_B0151M |Specification for Copper-Nickel-Zinc Alloy (Nickel Silver) and Copper-Nickel Rod and Bar B0151M |Specification for Copper-Nickel-Zinc Alloy (Nickel Silver) and Copper-Nickel Rod and Bar [Metric] (Discontinued 2000),S,0,1,0
B0152_B0152M |Specification for Copper Sheet Strip Plate and Rolled Bar B0152M |Specification for Copper Sheet Strip Plate and Rolled Bar [Metric] (Discontinued 2000),S,0,1,0
B0159_B0159M |Specification for Phosphor Bronze Wire B0159M |Specification for Phosphor Bronze Wire [Metric] (Withdrawn 2001),S,0,1,0
B0169_B0169M |Specification for Aluminum Bronze Sheet Strip and Rolled Bar B0169M |Specification for Aluminum Bronze Sheet Strip and Rolled Bar [Metric] (Withdrawn 2001),S,0,1,0
B0171_B0171M |Specification for Copper-Alloy Plate and Sheet for Pressure Vessels Condensers and Heat Exchangers,S,0,2,0
B0187M |Specification for Copper Bar Bus Bar Rod and Shapes [Metric] B0187_B0187M |Specification for Copper Bus Bar Rod and Shapes and General Purpose Rod Bar and Shapes,S,0,2,0
B0196_B0196M |Specification for Copper-Beryllium Alloy Rod and Bar B0196M |Specification for Copper-Beryllium Alloy Rod and Bar [Metric] (Withdrawn 2001),S,0,1,0
B0197_B0197M |Specification for Copper-Beryllium Alloy Wire B0197M |Specification for Copper-Beryllium Alloy Wire [Metric] (Discontinued 1998),S,0,1,0
B0230_B0230M |Specification for Aluminum 1350-H19 Wire for Electrical Purposes,S,0,1,0
B0231_B0231M |Specification for Concentric-Lay-Stranded Aluminum 1350 Conductors,S,0,1,0
B0249_B0249M |Specification for General Requirements for Wrought Copper and Copper-Alloy Rod Bar Shapes and Forgings B0249M |Specification for General Requirements for Wrought Copper and Copper-Alloy Rod Bar Shapes and Forgings [Metric],S,0,1,0
B0250_B0250M |Specification for General Requirements for Wrought Copper Alloy Wire B0250M |Specification for General Requirements for Wrought Copper Alloy Wire [Metric] (Withdrawn 2001),S,0,1,0
B0301_B0301M |Specification for Free-Cutting Copper Rod Bar Wire and Shapes,S,0,1,0
B0317_B0317M |Specification for Aluminum-Alloy Extruded Bar Rod Tube Pipe Structural Profiles and Profiles for Electrical Purposes (Bus Conductor),S,0,3,0
B0341_B0341M |Specification for Aluminum-Coated (Aluminized) Steel Core Wire for Aluminum Conductors Steel Reinforced (ACSR/AZ),S,0,1,0
B0351_B0351M |Specification for Hot-Rolled and Cold-Finished Zirconium and Zirconium Alloy Bars Rod and Wire for Nuclear Application,S,0,2,0
B0359_B0359M |Specification for Copper and Copper-Alloy Seamless Condenser and Heat Exchanger Tubes With Integral Fins B0359M |Specification for Copper and Copper-Alloy Seamless Condenser and Heat Exchanger Tubes with Integral Fins [Metric],S,0,1,0
B0371_B0371M |Specification for Copper-Zinc-Silicon Alloy Rod,S,0,1,0
B0395M |Specification for U-Bend Seamless Copper and Copper Alloy Heat Exchanger and Condenser Tubes [Metric] B0395_B0395M |Specification for U-Bend Seamless Copper and Copper Alloy Heat Exchanger and Condenser Tubes,S,0,1,0
B0399_B0399M |Specification for Concentric-Lay-Stranded Aluminum-Alloy 6201-T81 Conductors,S,0,1,0
B0411_B0411M |Specification for Copper-Nickel-Silicon Alloy Rod and Bar,S,0,1,0
B0429_B0429M |Specification for Aluminum-Alloy Extruded Structural Pipe and Tube,S,0,3,0
B0453_B0453M |Specification for Copper-Zinc-Lead Alloy (Leaded-Brass) Rod Bar and Shapes B0453M |Specification for Copper-Zinc-Lead Alloy (Leader-Brass) Rod [Metric] (Withdrawn 2001),S,0,1,0
B0505_B0505M |Specification for Copper Alloy Continuous Castings,S,0,1,0
B0523_B0523M |Specification for Seamless and Welded Zirconium and Zirconium Alloy Tubes,S,0,1,0
B0550_B0550M |Specification for Zirconium and Zirconium Alloy Bar and Wire,S,0,1,0
B0551_B0551M |Specification for Zirconium and Zirconium Alloy Strip Sheet and Plate,S,0,1,0
B0609_B0609M |Specification for Aluminum 1350 Round Wire Annealed and Intermediate Tempers for Electrical Purposes,S,0,1,0
B0653_B0653M |Specification for Seamless and Welded Zirconium and Zirconium Alloy Welding Fittings,S,0,1,0
B0654_B0654M |Specification for Niobium-Hafnium Alloy Foil Sheet Strip and Plate,S,0,2,0
B0658_B0658M |Specification for Seamless and Welded Zirconium and Zirconium Alloy Pipe,S,0,1,0
B0701_B0701M |Specification for Concentric-Lay-Stranded Self-Damping Aluminum Conductors Steel Reinforced (ACSR/SD),S,0,1,0
B0787_B0787M |Specification for 19 Wire Combination Unilay-Stranded Copper Conductors for Subsequent Insulation,S,0,1,0
B0807_B0807M |Practice for Extrusion Press Solution Heat Treatment for Aluminum Alloys,S,0,2,0
B0928_B0928M |Specification for High Magnesium Aluminum-Alloy Sheet and Plate for Marine Service and Similar Environments,S,0,2,0
C0028_C0028M |Specification for Gypsum Plasters,S,0,1,0
C0138_C0138M |Test Method for Density (Unit Weight) Yield and Air Content (Gravimetric) of Concrete,S,0,2,0
C0157_C0157M |Test Method for Length Change of Hardened Hydraulic-Cement Mortar and Concrete,S,0,1,0
C0173_C0173M |Test Method for Air Content of Freshly Mixed Concrete by the Volumetric Method,S,0,1,0
C0271_C0271M |Test Method for Density of Sandwich Core Materials,S,0,1,0
C0297_C0297M |Test Method for Flatwise Tensile Strength of Sandwich Constructions,S,0,2,0
C0317_C0317M |Specification for Gypsum Concrete,S,0,1,0
C0341_C0341M |Practice for Length Change of Cast Drilled or Sawed Specimens of Hydraulic-Cement Mortar and Concrete,S,0,1,0
C0365_C0365M |Test Method for Flatwise Compressive Properties of Sandwich Cores,S,0,2,0
C0366_C0366M |Test Methods for Measurement of Thickness of Sandwich Cores,S,0,1,0
C0475_C0475M |Specification for Joint Compound and Joint Tape for Finishing Gypsum Board,S,0,2,0
C0496_C0496M |Test Method for Splitting Tensile Strength of Cylindrical Concrete Specimens,S,0,1,0
C0635 |Specification for the Manufacture Performance and Testing of Metal Suspension Systems for Acoustical Tile and Lay-in Panel Ceilings,S,1,0,0
C0666_C0666M |Test Method for Resistance of Concrete to Rapid Freezing and Thawing,S,0,1,0
C0685_C0685M |Specification for Concrete Made by Volumetric Batching and Continuous Mixing,S,0,1,0
C0779_C0779M |Test Method for Abrasion Resistance of Horizontal Concrete Surfaces,S,0,1,0
C0873 |Test Method for Compressive Strength of Concrete Cylinders Cast in Place in Cylindrical Molds,S,0,1,0
C0878_C0878M |Test Method for Restrained Expansion of Shrinkage-Compensating Concrete,S,0,1,0
C0881_C0881M |Specification for Epoxy-Resin-Base Bonding Systems for Concrete,S,0,1,0
C0882 |Test Method for Bond Strength of Epoxy-Resin Systems Used With Concrete By Slant Shear,S,0,1,0
C0906 |,S,1,2,0
C0944 |Test Method for Abrasion Resistance of Concrete or Mortar Surfaces by the Rotating-Cutter Method,S,0,1,0
C1059 |Specification for Latex Agents for Bonding Fresh To Hardened Concrete,S,1,1,0
C1231_C1231M |Practice for Use of Unbonded Caps in Determination of Compressive Strength of Hardened Concrete Cylinders,S,0,1,0
C1245_C1245M |Test Method for Determining Bond Strength Between Hardened Roller Compacted Concrete and Other Hardened Cementitious Mixtures (Point Load Test),S,0,1,0
C1385_C1385M |Practice for Sampling Materials for Shotcrete,S,0,2,0
C1435_C1435M |Practice for Molding Roller-Compacted Concrete in Cylinder Molds Using a Vibrating Hammer,S,0,1,0
C1447_C1447M |Specification for Non-Asbestos Fiber-Cement Underdrain Pipe,S,0,2,0
C1448_C1448M |Specification for Non-Asbestos Fiber-Cement Conduit,S,0,1,0
C1450_C1450M |Specification for Non-Asbestos Fiber-Cement Storm Drain Pipe,S,0,1,0
C1583 |Test Method for Tensile Strength of Concrete Surfaces and the Bond Strength or Tensile Strength of Concrete Repair and Overlay Materials by Direct Tension (Pull-off Method),S,0,1,0
C1652 |Test Method for Measuring Optical Distortion in Flat Glass Products Using Digital Photography of Grids,S,1,0,0
Classification Index of and Descriptions of Textile Flammability Test Methods,S,2,2,0
Classification System for Acrylonitrile-Butadiene-Styrene (ABS) Plastics and Alloys Molding and Extrusion Materials,S,0,2,0
Classification System for Acrylonitrile-Styrene-Acrylate (ASA) and Acrylonitrile-EPDM-Styrene (AES) Plastics and Alloys Molding and Extrusion Materials,S,0,1,0
Classification System for Carbon Blacks Used in Rubber Products,S,3,8,0
Classification System for Chemicals According to Functional Groups,S,1,3,0
Classification System for Copolymers of Vinylidene Fluoride (VDF) with Other Fluorinated Monomers,S,1,1,0
Classification System for E-CTFE-Fluoroplastic Molding Extrusion and Coating Materials,S,1,3,0
Classification System for Highly Crosslinked Thermoplastic Vulcanizates (HCTPVs),S,0,1,0
Classification System for Liquid Crystal Polymers (LCP),S,1,2,0
Classification System for Nonmetallic Gasket Materials,S,0,4,0
Classification System for Nylon Injection and Extrusion Materials (PA),S,0,5,0
Classification System for Phenolic Compounds (PF),S,0,2,0
Classification System for Poly (Phenylene Sulfide) Injection Molding and Extrusion Materials Using ISO Methods,S,1,0,0
Classification System for Poly(Methyl Methacrylate) (PMMA) Molding and Extrusion Compounds,S,1,5,0
Classification System for Polyamide Molding and Extrusion Materials (PA),S,6,6,0
Classification System for Polyamide-Imide (PAI) Molding and Extrusion Materials,S,1,3,0
Classification System for Polybutylene (PB) Plastics Molding and Extrusion Materials,S,0,3,0
Classification System for Polychlorotrifluoroethylene (PCTFE) Plastics,S,1,3,0
Classification System for Polyetherimide (PEI) Materials,S,0,2,0
Classification System for Polyketone Injection Molding and Extrusion Materials (PK),S,1,3,0
Classification System for Polyphenylene Ether (PPE) Materials,S,0,2,0
Classification System for Reinforced and Filled Poly(Phenylene Sulfide) (PPS) Injection Molding and Extrusion Materials Using ASTM Methods,S,0,2,0
Classification System for Rubber Compounding Materials for Use in Computer Material Management Systems,S,0,2,0
Classification System for Rubber Products in Automotive Applications,S,4,9,0
Classification System for Specifying Plastic Materials,S,2,9,0
Classification System for Styrenic Thermoplastic Elastomer Injection Molding and Extrusion Materials (TES),S,1,2,0
Classification System for Thermoplastic Elastomer-Ether-Ester Molding and Extrusion Materials (TEEE),S,0,1,0
Classification System for Thermoplastic Polyurethane Materials (TPU),S,0,2,0
Classification System for Uranium Resources (Discontinued 2001),S,0,2,0
Classification System of Human Search and Rescue Resources,S,0,2,0
Classification and Specification for Automotive Service Greases,S,0,3,0
Classification for Abuse-Resistant Nondecorated Interior Gypsum Panel Products and Fiber-Reinforced Cement Panels,S,1,1,0
Classification for Acetal (POM) Molding and Extrusion Materials,S,0,4,0
Classification for Acoustical Ceiling Products,S,0,2,0
Classification for Acoustically Absorptive Materials Applied by Trowel or Spray,S,1,2,0
Classification for Advanced Ceramics,S,0,2,0
