name,type,cy,by,ud
Fluid Power Systems and Technology,C,29,108,0
Fluids Engineering,C,129,344,0
Heat Transfer Part A,C,0,106,0
Heat Transfer Part B,C,0,127,0
Heat Transfer Volume 1,C,96,186,0
Heat Transfer Volume 2,C,86,180,0
Heat Transfer Volume 3,C,80,169,0
Heat Transfer Volume 4,C,0,95,0
Heat Transfer Volume 5,C,0,39,0
Heat Transfer Volume 6,C,0,37,0
Heat Transfer Volume 7,C,0,62,0
Innovations and Applied Research in Mechanical Engineering Technology,C,0,13,0
Innovations in Engineering Education Mechanical Engineering Education Mechanical Engineering Technology Department Heads,C,67,0,0
Innovations in Engineering Education Mechanical Engineering Education Mechanical Engineering/Mechanical Engineering Technology Department Heads,C,0,144,0
Journal of Applied Mechanics,J,86,1023,47
Journal of Biomechanical Engineering,J,48,0,0
Journal of Computational and Nonlinear Dynamics,J,12,0,0
Journal of Computing and Information Science in Engineering,J,10,0,0
Journal of Dynamic Systems Measurement and Control,J,32,0,0
Journal of Electronic Packaging,J,13,327,0
Journal of Energy Resources Technology,J,8,234,0
Journal of Engineering Materials and Technology,J,42,370,0
Journal of Engineering for Gas Turbines and Power,J,61,534,0
Journal of Engineering for Industry,J,0,131,0
Journal of Fluids Engineering,J,45,567,0
Journal of Fuel Cell Science and Technology,J,42,0,0
Journal of Heat Transfer,J,77,848,0
Journal of Manufacturing Science and Engineering,J,83,0,0
Journal of Mechanical Design,J,48,587,0
Journal of Medical Devices,J,11,0,0
Journal of Offshore Mechanics and Arctic Engineering,J,14,143,11
Journal of Pressure Vessel Technology,J,21,364,0
Journal of Solar Energy Engineering,J,20,211,0
Journal of Tribology,J,28,769,18
Journal of Turbomachinery,J,23,528,0
Journal of Vibration and Acoustics,J,14,406,0
Manufacturing,C,0,77,0
Manufacturing Engineering and Materials Handling Engineering,C,0,121,0
Manufacturing Engineering and Materials Handling Parts A and B,C,0,175,0
Manufacturing Engineering and Textile Engineering,C,53,0,0
Materials,C,0,166,0
Materials Nondestructive Evaluation and Pressure Vessels and Piping,C,102,0,0
Materials Processing Characterization and Modeling of Novel Nano-Engineered and Surface Engineered Materials,C,0,51,0
Microelectromechanical Systems,C,103,298,0
Noise Control and Acoustics,C,25,91,0
Nondestructive Evaluation,C,0,11,0
Nondestructive Evaluation Engineering,C,0,21,0
Pressure Vessels and Piping,C,0,15,0
Process Industries,C,16,55,0
Rail Transportation,C,18,55,0
Recent Advances in Mechanics of Solids and Structures,C,0,25,0
Recent Advances in Solids and Structures,C,0,20,0
Technology and Society and Engineering Business Management,C,0,21,0
Textile Engineering,C,0,20,0
Transportation,C,20,14,0
Transportation Making Tracks for Tomorrow???s Transportation,C,0,19,0
Transportation Transportation and Environment,C,0,11,0
Tribology,C,24,39,0
Volume 1 22nd Computers and Information in Engineering Conference,C,0,94,0
Volume 1 23rd Computers and Information in Engineering Conference Parts A and B,C,0,129,0
Volume 1 30th Design Automation Conference,C,0,115,0
Volume 2 28th Design Automation Conference,C,0,117,0
Volume 2 29th Design Automation Conference Parts A and B,C,0,143,0
Volume 3 7th Design for Manufacturing Conference,C,0,44,0
Volume 3a 16th International Conference on Design Theory and Methodology,C,0,46,0
Volume 3a 8th Design for Manufacturing Conference,C,0,39,0
Volume 4 24th Computers and Information in Engineering Conference,C,0,113,0
Volume 4 9th International Power Transmission and Gearing Conference Parts A and B,C,0,129,0
Volume 5 19th Biennial Conference on Mechanical Vibration and Noise Parts A B and C,C,0,313,0
Volume 6 5th International Conference on Multibody Systems Nonlinear Dynamics and Control Parts A B and C,C,0,0,268
Volume 7 29th Mechanisms and Robotics Conference Parts A and B,C,0,122,0
X-Rays in Mechanical Engineering Applications,C,0,18,0
22nd Symposium on the Effects of Radiation on Materials,B,33,0,0
Advances in Adhesives Adhesion Science and Testing,B,0,12,0
Advances in Geosynthetic Clay Liner Technology 2nd Symposium,B,0,12,0
Aggregate Contribution to Hot Mix Asphalt (HMA) Performance,B,0,14,0
Air Quality and Comfort in Airliner Cabins,B,0,16,0
Bench Testing of Industrial Fluid Lubrication and Wear Properties Used in Machinery Applications,B,0,26,0
Beryllium Sampling and Analysis,B,10,0,0
Building Facade Maintenance Repair and Inspection,B,0,27,0
Composite Materials Testing and Design Fourteenth Volume,B,0,25,0
Composite Structures Theory and Practice,B,0,32,0
Concrete Pipe for the New Millennium,B,0,9,0
Constructing Smooth Hot Mix Asphalt (HMA) Pavements,B,0,11,0
Constructing and Controlling Compaction of Earth Fills,B,0,25,0
Contaminated Sediments Characterization Evaluation Mitigation/Restoration and Management Strategy Performance,B,0,26,0
Contaminated Sediments Evaluation and Remediation Techniques,B,40,0,0
Crosslinked and Thermally Treated Ultra-High Molecular Weight Polyethylene for Joint Replacements,B,0,22,0
Dimension Stone Cladding Design Construction Evaluation and Repair,B,0,14,0
Durability 2000 Accelerated and Outdoor Weathering Testing,B,0,14,0
Durability of Building and Construction Sealants and Adhesives,B,0,31,0
Effects of Radiation on Materials 19th International Symposium,B,0,93,0
Effects of Radiation on Materials 20th International Symposium,B,0,60,0
Effects of Radiation on Materials 21st International Symposium,B,0,62,0
Electrical Insulating Materials International Issues,B,0,19,0
Elemental Analysis of Fuels and Lubricants Recent Advances and Future Prospects,B,0,26,0
Environmental Toxicology and Risk Assessment Recent Achievements in Environmental Fate and Transport Ninth Volume,B,0,21,0
Environmental Toxicology and Risk Assessment Science Policy and Standardization???Implications for Environmental Decisions Tenth Volume,B,0,28,0
Environmentally Assisted Cracking Predictive Methods for Risk Assessment and Evaluation of Materials Equipment and Structures,B,0,30,0
Fatigue &amp; Fracture Mechanics 33rd Volume,B,0,41,0
Fatigue Crack Growth Thresholds Endurance Limits and Design,B,0,27,0
Fatigue Testing and Analysis Under Variable Amplitude Loading Conditions,B,0,41,0
Fatigue and Fracture Mechanics 30th Volume,B,0,33,0
Fatigue and Fracture Mechanics 31st Volume,B,0,32,0
Fatigue and Fracture Mechanics 34th Volume,B,0,40,0
Flammability and Sensitivity of Materials in Oxygen-Enriched Atmospheres 10th Volume,B,0,31,0
Flammability and Sensitivity of Materials in Oxygen-Enriched Atmospheres 11th Volume,B,34,0,0
Flammability and Sensitivity of Materials in Oxygen-Enriched Atmospheres Ninth Volume,B,0,35,0
Fretting Fatigue Advances in Basic Understanding and Applications,B,0,32,0
Fretting Fatigue Current Technology and Practices,B,0,39,0
Gate Dielectric Integrity Material Process and Tool Qualification,B,0,14,0
Geotechnical Testing Journal,J,8,0,9
Geotechnics of High Water Content Materials,B,0,29,0
Grips Clamps Clamping Techniques and Strain Measurement for Testing of Geosynthetics,B,0,13,0
Hydraulic Failure Analysis Fluids Components and System Effects,B,0,44,0
Innovations in Controlled Low-Strength Material (Flowable Fill),B,0,13,0
Isocyanates Sampling Analysis and Health Effects,B,0,12,0
Joining and Repair of Composite Structures,B,0,13,0
Journal of ASTM International,J,52,0,36
Journal of Testing and Evaluation,J,16,0,14
Landscape Ecology and Wildlife Habitat Evaluation Critical Information for Ecological Risk Assessment Land-Use Management Activities and Biodiversity Enhancement,B,0,21,0
Limitations of Test Methods for Plastics,B,0,20,0
Marine Corrosion in Tropical Environments,B,0,24,0
Materials Characterization by Dynamic and Modulated Thermal Analytical Techniques,B,0,18,0
Mechanical Properties of Structural Films,B,0,26,0
Mechanical Thermal and Environmental Testing and Performance of Ceramic Composites and Components,B,0,25,0
Metrology of Pedestrian Locomotion and Slip Resistance,B,0,11,0
Multiaxial Fatigue and Deformation Testing and Prediction,B,0,28,0
Multiple Stressor Effects in Relation to Declining Amphibian Populations,B,0,19,0
Nondestructive Testing of Pavements and Backcalculation of Moduli Third Volume,B,0,36,0
Oil Flow Studies at Low Temperatures in Modern Engines,B,0,12,0
Pendulum Impact Machines Procedures and Specimens,B,11,0,0
Pendulum Impact Testing A Century of Progress,B,0,28,0
Performance Tests for Hot Mix Asphalt (HMA) Including Fundamental and Empirical Procedures,B,14,0,0
Performance and Durability of the Window-Wall Interface,B,11,0,0
Performance of Exterior Building Walls,B,0,23,0
Performance of Protective Clothing Global Needs and Emerging Markets 8th Symposium,B,0,22,0
Performance of Protective Clothing Issues and Priorities for the 21,B,0,43,0
Pesticide Formulations and Application Systems 23rd Volume,B,0,25,0
Pesticide Formulations and Application Systems A New Century for Agricultural Formulations Twenty First Volume,B,0,24,0
Pesticide Formulations and Application Systems Twentieth Volume,B,0,18,0
Pesticide Formulations and Delivery Systems 25,B,23,0,0
Pesticide Formulations and Delivery Systems Meeting the Challenges of the Current Crop Protection Industry,B,0,19,0
Pesticide Formulations and Delivery Systems The Continued Evolution of Agrochemicals 24th Volume,B,0,15,0
Predictive Material Modeling Combining Fundamental Physics Understanding Computational Methods and Empirically Observed Behavior,B,0,10,0
Probabilistic Aspects of Life Prediction,B,0,20,0
Reactor Dosimetry Radiation Metrology and Assessment,B,0,107,0
Resilient Modulus Testing for Pavement Components,B,0,22,0
Roofing Research and Standards Development 5th Volume,B,0,11,0
Safety in Ice Hockey Fourth Volume,B,0,26,0
Safety in Ice Hockey Third Volume,B,0,28,0
Significance of Tests and Properties of Concrete and Concrete-Making Materials,B,58,0,0
Skiing Trauma and Safety Fifteenth Volume,B,0,9,0
Skiing Trauma and Safety Fourteenth Volume,B,0,14,0
Skiing Trauma and Safety Sixteenth Volume,B,11,0,0
Skiing Trauma and Safety Thirteenth Volume,B,0,19,0
Spatial Methods for Solution of Environmental and Hydrologic Problems???Science Policy and Standardization,B,0,13,0
Spinal Implants Are We Evaluating Them Appropriately?,B,0,24,0
Stainless Steels for Medical and Surgical Applications,B,0,24,0
Structural Integrity of Fasteners Second Volume,B,0,15,0
Synthetic Bioabsorbable Polymers for Implants,B,0,13,0
Technology of Floor Maintenance and Current Trends,B,0,11,0
Testing and Performance of Geosynthetics in Subsurface Drainage,B,0,10,0
Thermal Measurements The Foundation of Fire Standards,B,0,12,0
Thermo-mechanical Fatigue Behavior of Materials Third Volume,B,0,23,0
Thermomechanical Fatigue Behavior of Materials 4th Volume,B,0,24,0
Time Dependent and Nonlinear Effects in Polymers and Composites,B,0,21,0
Tissue Engineered Medical Products (TEMPs),B,0,26,0
Titanium Niobium Zirconium and Tantalum for Medical and Surgical Applications,B,21,0,0
Turbine Lubrication in the 21st Century,B,0,9,0
Wood Structures A Global Forum on the Treatment Conservation and Repair of Cultural Heritage,B,0,22,0
Zirconium in the Nuclear Industry Fourteenth International Symposium,B,0,43,0
Zirconium in the Nuclear Industry Twelfth International Symposium,B,0,47,0
The Journal of the Acoustical Society of America,J,3935,0,1
Acoustical Science and Technology,J,7,0,0
Aviation Space and Environmental Medicine,J,111,0,14
Agricultural History,J,0,0,6
Journal of the Air &amp; Waste Management Association,J,35,0,11
??pit??s - ??pit??szettudom??ny,J,6,0,0
Across Languages and Cultures,J,12,0,0
Acta Agronomica Hungarica,J,12,0,0
Acta Alimentaria,J,13,0,14
Acta Antiqua,J,5,0,0
Acta Archaeologica,J,1,0,1
Acta Biologica Hungarica,J,56,0,35
Acta Botanica Hungarica,J,17,0,0
Acta Chromatographica,J,24,0,12
Acta Ethnographica Hungarica,J,9,0,9
Acta Geodaetica et Geophysica Hungarica,J,20,0,20
Acta Juridica Hungarica,J,9,0,10
Acta Linguistica Hungarica,J,13,0,13
Acta Microbiologica et Immunologica Hungarica,J,14,0,0
Acta Oeconomica,J,6,0,0
Acta Physiologica Hungarica,J,6,0,10
Acta Veterinaria Hungarica,J,29,0,14
Akad??miai ??rtes??t??,J,3,0,5
Central European Geology,J,0,0,6
Cereal Research Communications,J,15,0,34
Community Ecology,J,12,0,0
European Journal of Mental Health,J,0,0,7
Hungarian Medical Journal,J,20,0,39
JPC - Journal of Planar Chromatography - Modern TLC,J,30,0,24
Journal of Evolutionary Psychology,J,34,0,6
M??v??szett??rt??neti ??rtesit??,J,37,0,0
Magyar Onkol??gia,J,22,0,0
Magyar Pszichol??giai Szemle,J,13,0,0
Magyar Seb??szet (Hungarian Journal of Surgery),J,50,0,38
Ment??lhigi??n?? es Pszichoszomatika,J,5,0,9
Orvosi Hetilap,J,162,0,160
Pollack Periodica,J,11,0,20
Review of Sociology,J,6,0,0
Society and Economy,J,8,0,0
Studia Musicologica,J,0,0,9
Studia Scientiarum Mathematicarum Hungarica,J,4,0,4
T??rsadalom ??s Gazdas??g,J,6,0,6
T??rsadalomkutat??s,J,16,0,15
International Family Planning Perspectives,J,5,0,0
Perspectives on Sexual and Reproductive Health,J,15,0,17
Built Environment,J,16,0,9
Applied Solar Energy,J,37,0,18
Automatic Control and Computer Sciences,J,9,0,9
Automatic Documentation and Mathematical Linguistics,J,10,0,0
Bulletin of the Crimean Astrophysical Observatory,J,27,0,27
Bulletin of the Lebedev Physics Institute,J,18,0,12
Bulletin of the Russian Academy of Sciences Physics,J,63,0,33
Coke and Chemistry,J,22,0,0
Cytology and Genetics,J,8,0,0
International Journal of Self-Propagating High-Temperature Synthesis,J,9,0,9
Journal of Contemporary Mathematical Analysis,J,11,0,7
Journal of Contemporary Physics (Armenian Academy of Sciences),J,12,0,24
Journal of Friction and Wear,J,26,0,12
Journal of Machinery Manufacture and Reliability,J,35,0,18
Journal of Superhard Materials,J,10,0,10
Journal of Water Chemistry and Technology,J,9,0,9
Kinematics and Physics of Celestial Bodies,J,9,0,9
Mathematical Methods of Statistics,J,6,0,6
Mechanics of Solids,J,16,0,16
Moscow University Biological Sciences Bulletin,J,9,0,0
Moscow University Chemistry Bulletin,J,17,0,17
Moscow University Computational Mathematics and Cybernetics,J,16,0,8
Moscow University Geology Bulletin,J,9,0,9
Moscow University Mathematics Bulletin,J,10,0,10
Moscow University Mechanics Bulletin,J,6,0,6
Moscow University Physics Bulletin,J,16,0,16
Moscow University Soil Science Bulletin,J,6,0,0
Optoelectronics Instrumentation and Data Processing,J,27,0,13
Physics of Wave Phenomena,J,7,0,7
Radioelectronics and Communications Systems,J,18,0,18
Russian Aeronautics (Iz VUZ),J,19,0,19
Russian Agricultural Sciences,J,44,0,44
Russian Electrical Engineering,J,26,0,18
Russian Engineering Research,J,50,0,50
Russian Journal of Non-Ferrous Metals,J,11,0,11
Russian Mathematics,J,16,0,16
Russian Meteorology and Hydrology,J,29,0,11
Scientific and Technical Information Processing,J,7,0,7
Siberian Advances in Mathematics,J,11,0,11
Solid Fuel Chemistry,J,27,0,13
Steel in Translation,J,54,0,0
Surface Engineering and Applied Electrochemistry,J,36,0,0
Vestnik St Petersburg University Mathematics,J,14,0,14
Stem Cells,J,93,0,212
The Oncologist,J,68,0,93
Journal of the American Academy of Audiology,J,141,155,0
Journal of Oral Implantology,J,17,0,0
AAP Grand Rounds,J,36,0,24
NeoReviews,J,20,0,0
PEDIATRICS,J,268,0,441
Pediatrics in Review,J,22,0,0
Journal of Periodontology,J,80,0,28
Accounting Horizons,J,8,12,226
Accounting and the Public Interest,J,3,0,44
Auditing A Journal of Practice &amp; Theory,J,23,181,20
Behavioral Research in Accounting,J,13,52,24
Current Issues in Auditing,J,0,0,8
Issues in Accounting Education,J,49,240,65
Journal of Emerging Technologies in Accounting,J,0,13,23
Journal of Information Systems,J,34,163,20
Journal of International Accounting Research,J,12,29,15
Journal of Management Accounting Research,J,0,52,17
Journal of the American Taxation Association,J,10,0,0
The Accounting Review,J,13,24,418
Cancer Epidemiology Biomarkers &amp; Prevention,J,117,0,123
Cancer Prevention Research,J,9,0,0
Cancer Research,J,363,0,313
Clinical Cancer Research,J,283,0,141
Molecular Cancer Research,J,55,0,5
Molecular Cancer Therapeutics,J,103,0,58
Clinical Chemistry,J,75,0,212
Science,J,1140,0,148
Science Signaling,J,159,0,16
American Journal on Mental Retardation,J,18,0,0
Intellectual and Developmental Disabilities,J,26,0,14
AAPS PharmSciTech,J,39,2,553
The AAPS Journal,J,20,0,58
Medical Physics,J,158,38,5536
American Journal of Physics,J,40,0,0
The Physics Teacher,J,33,0,0
The Journal of the American Board of Family Medicine,J,16,0,0
CA A Cancer Journal for Clinicians,J,7,3097,1
ACS Chemical Biology,J,35,0,8
ACS Nano,J,94,0,73
Accounts of Chemical Research,J,30,0,25
Analytical Chemistry,J,300,0,323
Biochemistry,J,299,0,296
Bioconjugate Chemistry,J,72,0,86
Biomacromolecules,J,94,0,86
Biotechnology Progress,J,43,0,63
Chemical Research in Toxicology,J,74,0,62
Chemical Reviews,J,42,0,23
Chemistry of Materials,J,284,7,264
Crystal Growth &amp; Design,J,221,0,164
Energy &amp; Fuels,J,166,0,201
Environmental Science &amp; Technology,J,364,0,357
Industrial &amp; Engineering Chemistry,J,0,3,0
Industrial &amp; Engineering Chemistry Research,J,267,0,239
Inorganic Chemistry,J,375,5,473
Journal of Agricultural and Food Chemistry,J,439,0,432
Journal of Chemical &amp; Engineering Data,J,142,0,115
Journal of Chemical Information and Modeling,J,55,0,54
Journal of Chemical Theory and Computation,J,52,0,82
Journal of Combinatorial Chemistry,J,36,0,24
Journal of Medicinal Chemistry,J,201,0,210
Journal of Natural Products,J,110,0,137
Journal of Physical Chemistry A,J,362,0,481
Journal of Physical Chemistry B,J,448,0,545
Journal of Physical Chemistry C,J,665,0,761
Journal of Proteome Research,J,140,0,121
Journal of the American Chemical Society,J,804,0,833
Langmuir,J,445,0,564
Macromolecules,J,350,0,321
Molecular Pharmaceutics,J,24,0,27
Nano Letters,J,157,0,145
Organic Letters,J,404,0,373
Organic Process Research &amp; Development,J,53,0,21
Organometallics,J,231,0,171
The Journal of Organic Chemistry,J,372,1,362
The Cleft Palate-Craniofacial Journal,J,19,0,0
Chest,J,146,0,216
Journal of Applied Clinical Medical Physics,J,24,0,0
Veterinary Pathology,J,94,0,0
Journal of Dairy Science,J,131,0,0
Anesthesia Progress,J,6,0,6
Clinical Diabetes,J,11,0,53
Diabetes,J,121,0,144
Diabetes Care,J,232,0,161
Diabetes Spectrum,J,12,0,44
American Economic Review,J,143,0,24
Journal of Economic Literature,J,15,0,207
Journal of Economic Perspectives,J,26,0,1
American Educational Research Journal,J,11,0,8
Educational Evaluation and Policy Analysis,J,4,3,0
Educational Researcher,J,25,0,0
Journal of Educational and Behavioral Statistics,J,2,0,5
Review of Educational Research,J,3,0,1
Journal of Aquatic Animal Health,J,6,0,16
North American Journal of Aquaculture,J,15,0,57
North American Journal of Fisheries Management,J,33,0,199
Transactions of the American Fisheries Society,J,50,0,183
Eos Transactions American Geophysical Union,J,96,0,2
Geochemistry Geophysics Geosystems,J,83,0,0
Geophysical Research Letters,J,333,2,900
Global Biogeochemical Cycles,J,31,51,0
Journal of Geophysical Research,J,737,2503,1009
Paleoceanography,J,23,0,69
Radio Science,J,26,315,118
Reviews of Geophysics,J,7,0,0
Space Weather,J,12,0,0
Tectonics,J,21,0,0
Water Resources Research,J,111,0,340
The Synergist,J,6,290,5
AIAA Journal,J,106,15953,1
Journal of Aerospace Computing Information and Communication,J,22,0,2
Journal of Aircraft,J,112,5645,0
Journal of Energy,J,0,594,0
Journal of Guidance Control and Dynamics,J,72,3036,0
Journal of Hydronautics,J,0,565,0
Journal of Propulsion and Power,J,67,1638,1
Journal of Spacecraft and Rockets,J,26,6111,0
Journal of Thermophysics and Heat Transfer,J,49,1049,0
AIP Conference Proceedings,C,1614,9022,726
Applied Physics Letters,J,1401,0,1046
Biomicrofluidics,J,8,0,7
Chaos An Interdisciplinary Journal of Nonlinear Science,J,47,0,46
D_AIP Conference Proceedings,C,322,9066,2516
Journal of Applied Physics,J,949,0,1576
Journal of Mathematical Physics,J,115,0,133
Journal of Physical and Chemical Reference Data,J,7,0,0
Low Temperature Physics,J,25,0,0
NUCLEI AND MESOSCOPIC PHYSICS Workshop on Nuclei and Mesoscopic Physic - WNMP 2007,C,0,0,26
Physics Today,J,71,0,0
Physics of Fluids,J,150,0,113
Physics of Plasmas,J,213,0,224
Review of Scientific Instruments,J,159,0,156
The Journal of Chemical Physics,J,844,0,606
American Journal of Science,J,16,0,0
Journal of International Marketing,J,6,0,0
Journal of Marketing,J,20,0,0
Journal of Marketing Research,J,21,0,0
Journal of Public Policy &amp; Marketing,J,14,0,0
Bulletin of the American Mathematical Society,J,0,0,10
Conformal Geometry and Dynamics of the American Mathematical Society,J,1,0,0
Journal of the American Mathematical Society,J,11,0,9
Mathematics of Computation,J,35,0,94
Proceedings of the American Mathematical Society,J,181,0,479
Representation Theory of the American Mathematical Society,J,3,0,0
St Petersburg Mathematical Journal,J,8,0,0
Transactions of the American Mathematical Society,J,65,0,42
Archives of Dermatology,J,114,0,1
Archives of Facial Plastic Surgery,J,20,0,20
Archives of General Psychiatry,J,45,0,32
Archives of Internal Medicine,J,128,0,57
Archives of Neurology,J,119,0,43
Archives of Ophthalmology,J,126,0,1
Archives of Otolaryngology - Head and Neck Surgery,J,74,0,25
Archives of Pediatrics and Adolescent Medicine,J,70,0,2
Archives of Surgery,J,82,0,59
JAMA The Journal of the American Medical Association,J,482,0,414
Bulletin of the American Meteorological Society,J,82,1,266
Earth Interactions,J,8,0,10
Journal of Applied Meteorology,J,0,0,1
Journal of Applied Meteorology and Climatology,J,113,0,523
Journal of Atmospheric and Oceanic Technology,J,92,0,684
Journal of Climate,J,180,0,3247
Journal of Hydrometeorology,J,62,0,380
Journal of Physical Oceanography,J,78,0,553
Journal of the Atmospheric Sciences,J,107,0,918
Monthly Weather Review,J,129,0,2015
Weather and Forecasting,J,45,0,228
Peanut Science,J,11,0,0
Journal of the American Pharmacists Association,J,0,0,35
Physical Review A,J,626,0,19
Physical Review B,J,1520,0,28
Physical Review C,J,231,0,21
Physical Review D,J,698,0,21
Physical Review E,J,627,0,16
Physical Review Letters,J,1085,0,34
Physical Review Special Topics - Accelerators and Beams,J,35,0,4
Physical Review Special Topics - Physics Education Research,J,7,0,17
Reviews of Modern Physics,J,8,0,1
Physical Therapy,J,13,0,1
AJP Advances in Physiology Education,J,17,0,0
AJP Cell Physiology,J,94,0,83
AJP Endocrinology and Metabolism,J,95,0,89
AJP Gastrointestinal and Liver Physiology,J,65,0,72
AJP Heart and Circulatory Physiology,J,166,0,179
AJP Lung Cellular and Molecular Physiology,J,66,0,119
AJP Regulatory Integrative and Comparative Physiology,J,119,0,143
AJP Renal Physiology,J,105,0,95
Journal of Applied Physiology,J,182,0,131
Journal of Neurophysiology,J,151,0,190
Physiological Genomics,J,34,0,36
Physiological Reviews,J,14,0,0
Physiology,J,15,0,0
Academic Psychiatry,J,19,0,0
American Journal of Psychiatry,J,119,0,65
Journal of Neuropsychiatry,J,27,0,0
Psychiatric Services,J,104,0,0
Psychosomatics,J,20,0,0
The American Psychiatric Publishing Textbook of Clinical Psychiatry 5th Edition,B,1,0,0
The American Psychiatric Publishing Textbook of Substance Abuse Treatment 4th Edition,B,1,0,0
A history of psychology in autobiography Vol V,B,0,16,0
American Journal of Orthopsychiatry,J,15,0,57
American Psychologist,J,17,1,26
Assessing Hispanic clients using the MMPI-2 and MMPI-A,B,10,0,0
Behavioral Neuroscience,J,52,0,5
Canadian Journal of Behavioural Science/Revue canadienne des Sciences du comportement,J,7,0,30
Canadian Journal of Experimental Psychology/Revue canadienne de psychologie exp??rimentale,J,16,0,7
Canadian Journal of Psychology/Revue Canadienne de Psychologie,J,0,0,22
Canadian Psychological Review/Psychologie Canadienne,J,0,0,4
Canadian Psychology/Psychologie Canadienne,J,34,0,24
Case studies in emotion-focused treatment of depression A comparison of good and poor outcome,B,10,0,0
Consulting Psychology Journal Practice and Research,J,17,0,4
Cultural Diversity and Ethnic Minority Psychology,J,11,0,2
D_Critical events in psychotherapy supervision An interpersonal approach,B,0,0,10
D_Everyday creativity and new views of human nature Psychological social and spiritual perspectives,B,14,0,0
D_Integrating aging topics into psychology A practical guide for teaching,B,0,0,16
D_Lectures on the true the beautiful and the good,B,0,19,0
D_Man A creative first cause two discourses,B,0,3,0
D_Objective and experimental psychiatry,B,0,19,0
D_Outlines of cosmic philosophy based on the doctrine of evolution with criticisms on the positive philosophy (Vol 3),B,0,11,0
